Date,avg_price,median_price
2020-07-04T00:00:00.000000000,158.9124171,110
2020-07-05T00:00:00.000000000,155.5438535,110
2020-07-06T00:00:00.000000000,155.3939269,109
2020-07-07T00:00:00.000000000,155.6975215,109
2020-07-08T00:00:00.000000000,155.8553238,109
2020-07-09T00:00:00.000000000,155.8376501,109
2020-07-10T00:00:00.000000000,159.0407425,110
2020-07-11T00:00:00.000000000,159.2558654,110
2020-07-12T00:00:00.000000000,155.6782562,110
2020-07-13T00:00:00.000000000,155.5489592,109
2020-07-14T00:00:00.000000000,155.8855034,109
2020-07-15T00:00:00.000000000,156.0102735,109
2020-07-16T00:00:00.000000000,155.8206172,110
2020-07-17T00:00:00.000000000,159.0371458,110
2020-07-18T00:00:00.000000000,159.2482585,110
2020-07-19T00:00:00.000000000,155.6958885,110
2020-07-20T00:00:00.000000000,155.7248279,109
2020-07-21T00:00:00.000000000,156.0292288,109
2020-07-22T00:00:00.000000000,156.1350022,109
2020-07-23T00:00:00.000000000,156.0870455,110
2020-07-24T00:00:00.000000000,159.2444757,110
2020-07-25T00:00:00.000000000,159.4272278,110
2020-07-26T00:00:00.000000000,155.8172685,110
2020-07-27T00:00:00.000000000,155.7816731,109
2020-07-28T00:00:00.000000000,155.880253,109
2020-07-29T00:00:00.000000000,155.9143808,110
2020-07-30T00:00:00.000000000,155.8620626,110
2020-07-31T00:00:00.000000000,159.0707568,110
2020-08-01T00:00:00.000000000,159.7694772,110
2020-08-02T00:00:00.000000000,156.2673585,110
2020-08-03T00:00:00.000000000,156.0554602,110
2020-08-04T00:00:00.000000000,156.2178928,110
2020-08-05T00:00:00.000000000,156.2743452,110
2020-08-06T00:00:00.000000000,156.2408789,110
2020-08-07T00:00:00.000000000,159.5122269,110
2020-08-08T00:00:00.000000000,159.8496186,110
2020-08-09T00:00:00.000000000,156.3619695,110
2020-08-10T00:00:00.000000000,156.0601112,110
2020-08-11T00:00:00.000000000,156.3771214,110
2020-08-12T00:00:00.000000000,156.4088927,110
2020-08-13T00:00:00.000000000,156.1670215,110
2020-08-14T00:00:00.000000000,159.3478926,110
2020-08-15T00:00:00.000000000,159.7286107,110
2020-08-16T00:00:00.000000000,156.2876367,110
2020-08-17T00:00:00.000000000,156.0276784,110
2020-08-18T00:00:00.000000000,156.322922,110
2020-08-19T00:00:00.000000000,156.3777622,110
2020-08-20T00:00:00.000000000,156.049383,110
2020-08-21T00:00:00.000000000,159.3125039,110
2020-08-22T00:00:00.000000000,159.7896728,110
2020-08-23T00:00:00.000000000,156.3424561,110
2020-08-24T00:00:00.000000000,155.9841454,110
2020-08-25T00:00:00.000000000,155.9319718,110
2020-08-26T00:00:00.000000000,155.9783988,110
2020-08-27T00:00:00.000000000,156.0168675,110
2020-08-28T00:00:00.000000000,159.4123654,110
2020-08-29T00:00:00.000000000,160.3337536,110
2020-08-30T00:00:00.000000000,156.87523,110
2020-08-31T00:00:00.000000000,156.8276454,110
2020-09-01T00:00:00.000000000,158.1745044,110
2020-09-02T00:00:00.000000000,158.2343469,110
2020-09-03T00:00:00.000000000,158.384749,110
2020-09-04T00:00:00.000000000,162.1291109,110
2020-09-05T00:00:00.000000000,162.4531699,110
2020-09-06T00:00:00.000000000,156.7081051,109
2020-09-07T00:00:00.000000000,156.2676685,109
2020-09-08T00:00:00.000000000,157.2935693,109
2020-09-09T00:00:00.000000000,157.9516919,109
2020-09-10T00:00:00.000000000,158.1181967,109
2020-09-11T00:00:00.000000000,170.4669827,118
