Date,avg_price,median_price
2020-06-06T00:00:00.000000000,138.3660404,85
2020-06-07T00:00:00.000000000,135.4834178,84
2020-06-08T00:00:00.000000000,135.6416643,83
2020-06-09T00:00:00.000000000,135.9685829,83
2020-06-10T00:00:00.000000000,136.1765761,84
2020-06-11T00:00:00.000000000,136.384241,84
2020-06-12T00:00:00.000000000,139.1753565,85
2020-06-13T00:00:00.000000000,139.6565109,85
2020-06-14T00:00:00.000000000,137.2446993,84
2020-06-15T00:00:00.000000000,136.926541,84
2020-06-16T00:00:00.000000000,137.1789333,84
2020-06-17T00:00:00.000000000,137.377322,84
2020-06-18T00:00:00.000000000,137.3664392,84
2020-06-19T00:00:00.000000000,139.8231072,85
2020-06-20T00:00:00.000000000,140.0574984,85
2020-06-21T00:00:00.000000000,136.9385848,84
2020-06-22T00:00:00.000000000,137.0517403,84
2020-06-23T00:00:00.000000000,137.3925673,84
2020-06-24T00:00:00.000000000,137.4600924,84
2020-06-25T00:00:00.000000000,137.4237968,84
2020-06-26T00:00:00.000000000,139.8638005,85
2020-06-27T00:00:00.000000000,140.39211,85
2020-06-28T00:00:00.000000000,137.0362604,84
2020-06-29T00:00:00.000000000,136.9848719,84
2020-06-30T00:00:00.000000000,137.3041209,84
2020-07-01T00:00:00.000000000,138.5642415,84
2020-07-02T00:00:00.000000000,138.6115841,84
2020-07-03T00:00:00.000000000,141.3609274,85
2020-07-04T00:00:00.000000000,141.7849353,85
2020-07-05T00:00:00.000000000,138.5291538,84
2020-07-06T00:00:00.000000000,139.5810817,84
2020-07-07T00:00:00.000000000,140.8221456,84
2020-07-08T00:00:00.000000000,140.722019,84
2020-07-09T00:00:00.000000000,139.4949573,84
2020-07-10T00:00:00.000000000,141.8859884,85
2020-07-11T00:00:00.000000000,142.4983582,85
2020-07-12T00:00:00.000000000,140.0160076,84
2020-07-13T00:00:00.000000000,137.9879445,84
2020-07-14T00:00:00.000000000,138.0903696,84
2020-07-15T00:00:00.000000000,138.1773149,84
2020-07-16T00:00:00.000000000,138.3392204,84
2020-07-17T00:00:00.000000000,140.3996388,85
2020-07-18T00:00:00.000000000,140.6612135,85
2020-07-19T00:00:00.000000000,137.6346397,84
2020-07-20T00:00:00.000000000,137.7473497,84
2020-07-21T00:00:00.000000000,137.9441552,84
2020-07-22T00:00:00.000000000,138.1738789,84
2020-07-23T00:00:00.000000000,138.1134135,84
2020-07-24T00:00:00.000000000,140.4176752,85
2020-07-25T00:00:00.000000000,140.6759546,85
2020-07-26T00:00:00.000000000,137.6403861,84
2020-07-27T00:00:00.000000000,137.666479,83
2020-07-28T00:00:00.000000000,137.8001454,84
2020-07-29T00:00:00.000000000,137.895546,84
2020-07-30T00:00:00.000000000,137.8774041,84
2020-07-31T00:00:00.000000000,140.289544,85
2020-08-01T00:00:00.000000000,139.933847,85
2020-08-02T00:00:00.000000000,136.86305,83
2020-08-03T00:00:00.000000000,136.9452223,83
2020-08-04T00:00:00.000000000,137.1191599,83
2020-08-05T00:00:00.000000000,137.2041702,83
2020-08-06T00:00:00.000000000,137.1312154,83
2020-08-07T00:00:00.000000000,139.6764471,85
2020-08-08T00:00:00.000000000,139.9086805,85
2020-08-09T00:00:00.000000000,137.0127709,83
2020-08-10T00:00:00.000000000,137.0316517,83
2020-08-11T00:00:00.000000000,137.1513041,83
2020-08-12T00:00:00.000000000,137.2116521,83
2020-08-13T00:00:00.000000000,137.1626208,83
2020-08-14T00:00:00.000000000,139.517321,85
2020-08-15T00:00:00.000000000,139.7394573,85
2020-08-16T00:00:00.000000000,136.9196336,84
2020-08-17T00:00:00.000000000,136.8892251,83
2020-08-18T00:00:00.000000000,137.0072239,83
2020-08-19T00:00:00.000000000,137.1079252,83
2020-08-20T00:00:00.000000000,137.1396121,83
2020-08-21T00:00:00.000000000,139.4254855,85
2020-08-22T00:00:00.000000000,139.819507,85
2020-08-23T00:00:00.000000000,136.8179355,83
2020-08-24T00:00:00.000000000,136.6965592,83
2020-08-25T00:00:00.000000000,136.720213,83
2020-08-26T00:00:00.000000000,136.76066,83
2020-08-27T00:00:00.000000000,136.7478891,83
2020-08-28T00:00:00.000000000,139.0528192,85
2020-08-29T00:00:00.000000000,139.3346702,85
2020-08-30T00:00:00.000000000,136.4946759,83
2020-08-31T00:00:00.000000000,136.7333122,83
2020-09-01T00:00:00.000000000,136.8415424,83
2020-09-02T00:00:00.000000000,136.7867178,83
2020-09-03T00:00:00.000000000,136.7490618,83
2020-09-04T00:00:00.000000000,139.0438714,85
2020-09-05T00:00:00.000000000,139.2912914,85
2020-09-06T00:00:00.000000000,136.2982257,83
2020-09-07T00:00:00.000000000,136.2776208,83
2020-09-08T00:00:00.000000000,136.4714498,83
2020-09-09T00:00:00.000000000,136.5498704,83
2020-09-10T00:00:00.000000000,136.786082,83
2020-09-11T00:00:00.000000000,140.5101852,85
2020-09-12T00:00:00.000000000,140.524082,85
2020-09-13T00:00:00.000000000,136.1761198,85
2019-09-14T00:00:00.000000000,131.2525691,75
